#name	crc	size	key
Nettou Real Bout Garou Densetsu Special (Japan) (SGB Enhanced)	f4031d4c	524288	Nettou Real Bout Garou Densetsu Special (Japan) (SGB Enhanced)
Nettou Samurai Spirits (Japan) (Rev 1) (SGB Enhanced)	c94850cc	524288	Samurai Shodown (USA, Europe) (SGB Enhanced)
Nettou Samurai Spirits (Japan) (SGB Enhanced)	4a306276	524288	Samurai Shodown (USA, Europe) (SGB Enhanced)
Nettou Samurai Spirits - Zankurou Musouken (Japan) (SGB Enhanced)	995d0838	1048576	Nettou Samurai Spirits - Zankurou Musouken (Japan) (SGB Enhanced)
Nettou The King of Fighters '95 (Japan) (SGB Enhanced)	8712f17b	524288	King of Fighters '95, The (USA) (SGB Enhanced)
Nettou The King of Fighters '96 (Japan) (SGB Enhanced)	fecdae42	524288	King of Fighters, The - Heat of Battle (Europe) (SGB Enhanced)
Nettou Toushinden (Japan) (Rev 1) (SGB Enhanced)	d5a6b132	524288	Battle Arena Toshinden (USA) (SGB Enhanced)
Nettou Toushinden (Japan) (SGB Enhanced)	dde161a5	524288	Battle Arena Toshinden (USA) (SGB Enhanced)
Nettou World Heroes 2 Jet (Japan) (Rev 1) (SGB Enhanced)	7c5ffe52	524288	World Heroes 2 Jet (USA, Europe) (SGB Enhanced)
Nettou World Heroes 2 Jet (Japan) (SGB Enhanced)	0a12f53c	524288	World Heroes 2 Jet (USA, Europe) (SGB Enhanced)
New Chessmaster, The (Japan) (En,Ja)	5e1c3e8d	65536	New Chessmaster, The (USA, Europe)
New Chessmaster, The (USA, Europe)	c7ffc203	65536	New Chessmaster, The (USA, Europe)
Nichibutsu Mahjong - Yoshimoto Gekijou (Japan)	d983ff48	262144	Nichibutsu Mahjong - Yoshimoto Gekijou (Japan)
Nigel Mansell's World Championship (Europe)	e1b202db	131072	Nigel Mansell's World Championship Racing (USA)
Nigel Mansell's World Championship Racing (Europe)	0d0958a3	131072	Nigel Mansell's World Championship Racing (USA)
Nigel Mansell's World Championship Racing (USA)	03e84d7d	131072	Nigel Mansell's World Championship Racing (USA)
Nihon Daihyou Team - Eikou no Eleven (Japan) (SGB Enhanced)	e497842e	262144	Nihon Daihyou Team - Eikou no Eleven (Japan) (SGB Enhanced)
Nihon Daihyou Team France de Ganbare! - J.League Supporter Soccer (Japan) (SGB Enhanced)	91e6bf74	524288	Nihon Daihyou Team France de Ganbare! - J.League Supporter Soccer (Japan) (SGB Enhanced)
Nikkan Berutomo Club (Japan) (SGB Enhanced)	ad3f851d	524288	Nikkan Berutomo Club (Japan) (SGB Enhanced)
Ninja Boy (USA, Europe)	59d3e2ad	65536	Ninja Boy (USA, Europe)
Ninja Boy 2 (USA, Europe)	64c06d94	262144	Ninja Boy 2 (USA, Europe)
Ninja Gaiden Shadow (USA)	d3741a3a	131072	Ninja Gaiden Shadow (USA)
Ninja Ryuuken Den - Matenrou Kessen (Japan)	d2be3397	131072	Ninja Gaiden Shadow (USA)
Ninja Spirit (Europe) (Proto)	1d266dd2	131072	Saigo no Nindou (Japan) (En)
Ninja Spirit (USA) (Proto)	4573ce77	131072	Saigo no Nindou (Japan) (En)
Ninja Taro (USA)	c53ebfbd	131072	Ninja Taro (USA)
Ninja Taro (USA) (Beta 1)	61598b3d	131072	Ninja Taro (USA)
Ninja Taro (USA) (Beta 2)	f15b708a	131072	Ninja Taro (USA)
Ninku (Japan) (SGB Enhanced)	b50119eb	524288	Ninku (Japan) (SGB Enhanced)
Ninku Dai-2-dan - Ninku Sensou Hen (Japan) (SGB Enhanced)	7f818772	524288	Ninku Dai-2-dan - Ninku Sensou Hen (Japan) (SGB Enhanced)
Nintama Rantarou GB (Japan) (SGB Enhanced)	bd223184	262144	Nintama Rantarou GB (Japan) (SGB Enhanced)
Nintama Rantarou GB - Eawase Challenge Puzzle (Japan) (SGB Enhanced)	0e37e462	524288	Nintama Rantarou GB - Eawase Challenge Puzzle (Japan) (SGB Enhanced)
Nintendo World Cup (USA, Europe)	96c24e13	131072	Nintendo World Cup (USA, Europe)
Nobunaga no Yabou - Game Boy Ban (Japan)	8803186a	131072	Nobunaga's Ambition (USA)
