#key	name	year	genre	developer	players
Cosmo Tank (USA)	Cosmo Tank	1990	Shoot'em Up	Atlus	1-2
Crayon Shin-chan - Ora no Gokigen Collection (Japan) (SGB Enhanced)	Crayon Shin-chan : Ora no Gokigen Collection	1996		Bandai	1
Crayon Shin-chan - Ora to Shiro wa Otomodachi Da yo (Japan)	Crayon Shin-chan - Ora to Shiro wa Otomodachi Da y	1993	Platform	Bandai	1
Crayon Shin-chan 2 - Ora to Wanpaku Gokko Dazo (Japan)	Crayon Shin-chan 2 : Ora to Wanpaku Gokko Dazo	1993	Platform	Bandai	1
Crayon Shin-chan 3 - Ora no Gokigen Athletic (Japan)	Crayon Shin-chan 3 : Ora no Gokigen Athletic	1994		Bandai	1
Crayon Shin-chan 4 - Ora no Itazura Daihenshin (Japan) (SGB Enhanced)	Crayon Shin-chan 4 : Ora no Itazura Daihenshin	1994	Platform	Bandai	1
Crystal Quest (USA)	Crystal Quest	1985	Adventure	Casady & Greene	1-2
Cult Jump (Japan)	Cult Jump	1993	Quiz/Adventure	Sun L	1
Cult Master - Ultraman ni Miserarete (Japan)	Cult Master : Ultraman ni Miserarete	1993	Quiz	Minato Giken	1
CutThroat Island (USA, Europe)	Cutthroat Island	1996	Platform	Software Creations	1
Cyraid (USA)	Cyraid	1991	Puzzle	SAS Sakata	1
Daedalian Opus (USA)	Puzzle Road	1990	Puzzle	Vic Tokai Corporation	1
Daffy Duck (USA, Europe) (SGB Enhanced)	Daffy Duck	1994	Platform	Sunsoft	1
Dai-2-ji Super Robot Taisen G (Japan) (SGB Enhanced)	Dai-2-ji Super Robot Taisen G	1995	Role Playing Game	Banpresto	1
Daikaijuu Monogatari - The Miracle of the Zone (Japan) (SGB Enhanced)	Daikaijuu Monogatari : The Miracle of the Zone	1998	Action RPG/Role Playing Game	Birthday	1
Daiku no Gen-san - Robot Teikoku no Yabou (Japan)	Daiku no Gen-san : Robot Teikoku no Yabou	1994	Platform	Irem	1
Daisenryaku (Japan)	Daisenryaku	1991	Strategy	SystemSoft	1
Darkman (USA, Europe)	Darkman	1992	Platform	Ocean	1
Darkwing Duck (USA)	Disney's Darkwing Duck	1993	Platform	Capcom	1
David Crane's The Rescue of Princess Blobette (World) (Limited Run Games)	David Crane's The Rescue of Princess Blobette	1989	Puzzle/Platform	Absolute Entertainment	1
Days of Thunder (USA, Europe)	Days of Thunder	1992	Racing, Driving	Argonaut Software	1
Dead Heat Scramble (USA)	Dead Heat Scramble	1990	Racing, Driving	Copya System	1-2
Death Track (Europe) (Proto)	Death Track				
Dennis the Menace (USA)	Dennis the Menace	1993	Platform	Ocean	1
Desert Strike - Return to the Gulf (USA) (SGB Enhanced)	Desert Strike : Return to the Gulf	1995	Shoot'em Up	Electronic Arts	1
Dexterity (USA, Europe)	Dexterity	1990	Puzzle	SNK	1
Diablo (USA) (Proto)	Diablo	2007	Role Playing Game	Blizzard Entertainment	1
